command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
header,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_topruins,,,,
blocker,,,0,,,,,,,,
delay,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_16,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,糟糕，阿米娅！！,凯尔希,0,,,,,,,まずい、アーミヤ！！,ケルシー
character,,char_010_chen_1,0,,,,,,,,
name,啊......！怎么回事，阿米娅？！,陈,0,,,,,,,ああ……！どうしたんだ、アーミヤ？！,チェン
decision,发生什么了！,,3,1,,,,1;2;3,,何が起こった！,
decision,怎么会......,,3,2,,,,1;2;3,,どうして……,
decision,凯尔希，想想办法！,,3,3,,,,1;2;3,,ケルシー、何とかして！,
predicate,,,0,,1;2;3,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,......过来，博士。,凯尔希,0,,,,,,,……おいで、ドクター。,ケルシー
name,接下来我要做的这件事，你不可以告诉任何人。,凯尔希,0,,,,,,,これから私がすることは、誰にも言ってはいけません。,ケルシー
name,龙门的陈长官！,凯尔希,0,,,,,,,龍門のチェン長官！,ケルシー
character,,char_010_chen_1,0,,,,,,,,
name,不再是了。,陈,0,,,,,,,もう違う。,チェン
character,,char_003_kalts_1,0,,,,,,,,
name,那就请你帮我看住那边那条龙。之后我们会立刻对她进行收监。你有任何问题吗？,凯尔希,0,,,,,,,それなら、あちらのあのドラゴンを見ていてくれ。すぐに彼女を拘束する。何か質問は？,ケルシー
character,,char_010_chen_1,0,,,,,,,,
name,先照顾阿米娅吧。,陈,0,,,,,,,まずはアーミヤを見ろ。,チェン
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,好。博士，把手伸出来。,凯尔希,0,,,,,,,わかった。ドクター、手を差し出して。,ケルシー
decision,好！,,3,1,,,,1;2;3,,はい！,
decision,（伸出手）,,3,2,,,,1;2;3,,（手を差し出す）,
decision,我就算退后你也会拽住我对不对？,,3,3,,,,1;2;3,,後ずさりしても、あなたは私を引き止めるでしょう？,
predicate,,,0,,1;2;3,,,,,,
name,哎。不会痛，但是，不要问。,凯尔希,0,,,,,,,ええ。痛くはない。でも、聞かないで。,ケルシー
name,我会将这根注射器刺进你的手臂，抽你一点血。其他的不要问。,凯尔希,0,,,,,,,この注射器で腕から少し血を取るわ。他は聞かないで。,ケルシー
name,就当为了你自己好。,凯尔希,0,,,,,,,君自身のためだと思って。,ケルシー
decision,这是......,,1,1,,,,1,,これは……,
predicate,,,0,,1,,,,,,
name,不要问。,凯尔希,0,,,,,,,聞かないで。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,她说的对，的确没有什么感觉。,,0,,,,,,,彼女の言う通り、本当に何も感じない。,
,凯尔希将你新鲜的血液装进了腰间的仪器，数秒后，她将淡青色的成品输送进了阿米娅的脖颈。,,0,,,,,,,ケルシーは新鮮な血液を腰の機械に入れ、数秒後に淡い青色の完成品をアーミヤの首に送り込んだ。,
,阿米娅的呼吸渐趋平稳。,,0,,,,,,,アーミヤの呼吸が徐々に落ち着いた。,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
decision,怎么回事？！,,1,1,,,,1,,どういうことだ？！,
predicate,,,0,,1,,,,,,
character,,,0,,,,,,,,
name,......唔......！,阿米娅,0,,,,,,,……うっ……！,アーミヤ
character,,char_003_kalts_1,0,,,,,,,,
name,起作用了。阿米娅......醒醒。,凯尔希,0,,,,,,,効いてる。アーミヤ……目を覚まして。,ケルシー
character,,,0,,,,,,,,
name,啊......特蕾西娅小......小姐......？,阿米娅,0,,,,,,,あ……テレシアさ……小姐……？,アーミヤ
character,,char_003_kalts_1,0,,,,,,,,
name,......不，我不是。是我，阿米娅。,凯尔希,0,,,,,,,……違う、私じゃない。私だ、アーミヤ。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
character,,char_002_amiya_1,0,,,,,,,,
delay,,,0,,,,,,,,
name,凯尔希医生......我......,阿米娅,0,,,,,,,ケルシー・ドクター……私……,アーミヤ
character,,char_003_kalts_1,0,,,,,,,,
name,没事的，阿米娅。不要强迫自己说话。我们该准备离开了。已经没事了。,凯尔希,0,,,,,,,大丈夫よ、アーミヤ。無理に話さなくていい。もう出発の準備をしないと。もう問題ないわ。,ケルシー
character,,char_002_amiya_1,0,,,,,,,,
name,嗯。,阿米娅,0,,,,,,,うん。,アーミヤ
name,......嗯......,阿米娅,0,,,,,,,……うん……,アーミヤ
name,呜......,阿米娅,0,,,,,,,うぅ……,アーミヤ
name,呜......啊......呜呜......,阿米娅,0,,,,,,,うぅ……あぁ……うう……,アーミヤ
decision,你怎么哭了？,,3,1,,,,1;2;3,,なぜ泣いている？,
decision,阿米娅......,,3,2,,,,1;2;3,,アーミヤ……,
decision,（默默地陪在阿米娅身旁）,,3,3,,,,1;2;3,,（静かにアーミヤのそばにいる）,
predicate,,,0,,1;2;3,,,,,,
name,呜......博士......呜......哇......,阿米娅,0,,,,,,,うぅ……ドクター……うぅ……わぁ……,アーミヤ
decision,......没事了，阿米娅。,,1,1,,,,1,,……大丈夫よ、アーミヤ。,
predicate,,,0,,1,,,,,,
decision,战斗已经结束了。,,1,1,,,,1,,戦いはもう終わった。,
predicate,,,0,,1,,,,,,
name,嗯......嗯......,阿米娅,0,,,,,,,うん……うん……,アーミヤ
name,嗯。,阿米娅,0,,,,,,,うん。,
name,......眼泪......博士，我忍到最后了......我......答应好的......我......我也......,阿米娅,0,,,,,,,……涙……ドクター、最後まで我慢しました……私……約束した……私……私も……,アーミヤ
name,......博士......博士......,阿米娅,0,,,,,,,……ドクター……ドクター……,アーミヤ
name,......博士......,阿米娅,0,,,,,,,……ドクター……,アーミヤ
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_003_kalts_1,0,,,,,,,,
name,陈，马上我们的飞行器会在指挥塔降落。我们一起离开，带上塔露拉。,凯尔希,0,,,,,,,チェン、間もなく俺たちの飛行機が指揮塔に着陸する。一緒に出発して、タルーラを連れて行く。,ケルシー
character,,char_010_chen_1,0,,,,,,,,
name,你真的要这么做？我甚至......还没想好要怎么处置她。,陈,0,,,,,,,本当にそうするつもりか？私はまだ……彼女をどう扱うか決めていない。,チェン
character,,char_003_kalts_1,0,,,,,,,,
name,我们需要塔露拉。罗德岛必须先于其他人得到她。,凯尔希,0,,,,,,,私たちはタルーラが必要だ。ロドスは他より先に彼女を手に入れなければならない。,ケルシー
decision,那会给我们带来麻烦！,,3,1,,,,1;2;3,,それは我々に問題をもたらす！,
decision,......,,3,2,,,,1;2;3,,......,
decision,你再怎么语出惊人也不会吓到我了。,,3,3,,,,1;2;3,,あなたがいかに驚くべきことを言っても、私はもう怖がりません。,
predicate,,,0,,1;2;3,,,,,,
name,你是不是害怕这会给我们带来杀身之祸？,凯尔希,0,,,,,,,これが私たちに命の危険をもたらすのを怖れているのですか？,ケルシー
name,不必担心，博士。在决定参与这件事时，我们就已经濒临毁灭了。,凯尔希,0,,,,,,,心配はいりません、ドクター。この件に関わることを決めた時点で、私たちはすでに滅亡の淵にいました。,ケルシー
name,两把利剑悬在我们头顶，这两把剑，一把握在龙门手里，另一把则握在乌萨斯第三集团军手里。,凯尔希,0,,,,,,,二本の鋭い剣が私たちの頭上に突きつけられています。そのうち一本は龍門の手に、もう一本はウルサス第三集団軍の手にあります。,ケルシー
name,......停下了切尔诺伯格核心城，参与了龙门攻防战，知晓内幕，光这三条就足够他们暗中毁灭罗德岛十数次。,凯尔希,0,,,,,,,……チェルノボーグの核心都市を抑え、龍門の攻防戦に参加し、内情を知っている。この三つだけでも、彼らはロドスを十数回も秘密裏に破壊することができました。,ケルシー
name,如果龙门想要攻击我们，第三集团军会怎么做？,凯尔希,0,,,,,,,もし龍門が私たちを攻撃しようとしたら、第三集団軍はどうするでしょうか？,ケルシー
name,他们会袖手旁观。,凯尔希,0,,,,,,,彼らは指をくわえて見ているだけです。,ケルシー
name,这些披着制服的刽子手会看着我们这艘舰船在荒野上燃烧殆尽，他们的一块心病随之而去。,凯尔希,0,,,,,,,制服を着たこれらの死刑執行者たちは、私たちのこの船が荒野で焼け尽きるのを見て、それによって一つの悩みが消えるのです。,ケルシー
name,反之亦然：一家并未于龙门注册，不受龙门保护的私人企业，因遭到不明势力的武装袭击而在某处土崩瓦解。,凯尔希,0,,,,,,,逆もまた然りです。龍門に登録されておらず、龍門の保護も受けていない民間企業が、何者かの武装勢力の襲撃でどこかで崩壊した場合。,ケルシー
name,这与龙门何干，又与大炎何干呢？,凯尔希,0,,,,,,,それが龍門と何の関係があり、また大炎と何の関係があるのでしょうか？,ケルシー
name,除非我们扣留塔露拉。,凯尔希,0,,,,,,,タルーラを拘留しない限り。,ケルシー
name,无论谁想对罗德岛出手，都要考虑一下，是否要在现在向他们的对手发出一个信号：“我想要夺取关键的证据，塔露拉。”,凯尔希,0,,,,,,,誰であれロドスに手を出そうとする者は、一度考えなければなりません。今、この瞬間に彼らの敵に信号を送ること。「重要な証拠、タルーラを奪いたいのだ」と。,ケルシー
name,“我想通过这个证据来建立优势，抹除劣势。”,凯尔希,0,,,,,,,「この証拠によって優位を築き、不利を消したい」と。,ケルシー
name,我们唯一的生机在于他们各自的运作模式。,凯尔希,0,,,,,,,私たちの唯一の生き残る望みは、彼らそれぞれの運営方法にあります。,ケルシー
name,罗德岛应该庆幸......庆幸龙门的巨贾们和乌萨斯的旧贵族在百年内尚没有任何握手言和的可能性。,凯尔希,0,,,,,,,ロドスは幸運に思うべきです……龍門の大物とウルサスの旧貴族が、百年もの間和解の可能性を持たなかったことを。,ケルシー
name,他们会因为塔露拉在我们手上而相互钳制，谁也不会轻易出手。,凯尔希,0,,,,,,,彼らはタルーラが私たちの手にあることで互いを牽制し、誰も容易には手を出しません。,ケルシー
name,与其冒风险夺走这个于敌于己都十分关键的证据，不如保持距离。保证自己和自己的对手都与这证据保持一定的距离。,凯尔希,0,,,,,,,敵にも自分にも非常に重要なこの証拠を奪うリスクを冒すよりは、距離を保つべきです。自分も、相手も、この証拠とは一定の距離を保つことを保障するのです。,ケルシー
name,对于第三集团军和龙门而言，一着不慎就是穷途末路。他们毕竟不能代表自己的国家。,凯尔希,0,,,,,,,第三集団軍と龍門にとっては、一手の誤りが末路を意味します。彼らは結局、自国を代表しているわけではありません。,ケルシー
name,......第三集团军尝试这么做了，他们会为自己冒进的错误付出代价。代价已经够高了。这样的赌注对于每个阵营而言都太大了。,凯尔希,0,,,,,,,……第三集団軍はそうしようとしましたが、その無謀な誤りには代償があります。すでに代償は十分高く、こうした賭けはどの陣営にとっても大きすぎます。,ケルシー
name,所以，我们要试着逼迫他们。我们要让他们自互相的对手的威胁中保护我们。,凯尔希,0,,,,,,,だから、私たちは彼らを追い詰めなければなりません。彼らが互いの敵の脅威から私たちを守るように。,ケルシー
name,塔露拉对于罗德岛至关重要。至少现在，她至关重要。,凯尔希,0,,,,,,,タルーラはロドスにとって極めて重要です。少なくとも今は、彼女は非常に重要なのです。,ケルシー
name,这些还活着的聪明人会找到那个平衡点的。这艘羁押着塔露拉的罗德岛应该主动选择成为这个平衡点......,凯尔希,0,,,,,,,まだ生きている賢い者たちがその均衡点を見つけ出すでしょう。タルーラを拘留しているこのロドスは、積極的にその均衡点にならなければなりません……,ケルシー
name,直到这件事情不再重要。或者说，直到他们被卷进下一场风暴。,凯尔希,0,,,,,,,この事態が重要でなくなるまで、あるいは彼らが次の嵐に巻き込まれるまで。,ケルシー
decision,我说不动你。,,3,1,,,,1;2;3,,あなたを説得できないと言っているのです。,
decision,......,,3,2,,,,1;2;3,,......,
decision,你早就有这个打算是不是？,,3,3,,,,1;2;3,,あなたはずっと前からこの計画を持っていたのですね？,
predicate,,,0,,1;2;3,,,,,,
name,呵......,凯尔希,0,,,,,,,ふっ……,ケルシー
name,飞行器已经来了。走吧，我们先把阿米娅和塔露拉送上去。,凯尔希,0,,,,,,,飛行機がもう来ています。行きましょう、まずアーミヤとタルーラを送りましょう。,ケルシー
name,我和你坐第二架。,凯尔希,0,,,,,,,私とあなたは第二機に乗ります。,ケルシー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_053,0,,,,,,,,
name,再打下去也没意义了。那些游击队的家伙们会要了我们的命。,萨卡兹雇佣兵,0,,,,,,,これ以上戦っても意味がありません。あいつらゲリラたちに命を狙われます。,サカズ傭兵
name,撤退！撤出这座城市。我们输了！我们打了场没意义的仗。,萨卡兹雇佣兵,0,,,,,,,撤退だ！この街から退却しよう。負けたんだ！無意味な戦いをしてしまった。,サカズ傭兵
character,,avg_npc_046#2,0,,,,,,,,
name,谁说没有？,W,0,,,,,,,誰がそんなことを言った？,W
character,,avg_npc_046#2,0,,,2,,,avg_npc_053,,
name,你还活着......？,萨卡兹雇佣兵,0,,,,,,,お前、まだ生きているのか……？,サカズ傭兵
character,,avg_npc_046#2,0,,,1,,,avg_npc_053,,
name,那么容易死的话，就不配让你们跟我走了。,W,0,,,,,,,そんなに簡単に死ぬなら、俺と一緒に来る資格はない。,W
character,,avg_npc_046#2,0,,,2,,,avg_npc_053,,
name,理由。给个我们把你当老大的理由。,萨卡兹雇佣兵,0,,,,,,,理由を言え。俺たちがお前をボスと認める理由を示せ。,サカズ傭兵
character,,avg_npc_046#2,0,,,1,,,avg_npc_053,,
name,哈，你没意识到一件事吗？你自由了，傻大个。,W,0,,,,,,,はあ、お前は気づいていないのか？お前は自由なんだ、大ばか者。,W
character,,avg_npc_046#2,0,,,2,,,avg_npc_053,,
name,......什么？自由？什么东西？,萨卡兹雇佣兵,0,,,,,,,……何だと？自由？それは何のことだ？,サカズ傭兵
character,,avg_npc_046#2,0,,,1,,,avg_npc_053,,
name,现在你们已经不再是谁的杀手了。我也不是你的头儿，我只是邀请你们和我一起走。,W,0,,,,,,,今やお前たちは誰かの殺し屋ではない。俺もお前たちのボスじゃない。ただ一緒に来ないかと誘っているだけだ。,W
name,不用再为了谁去杀谁，为自己打仗吧！哦，当然，谁要是为了兴趣屠杀取乐，我第一个把他的肋骨从胸里炸出来。,W,0,,,,,,,誰かのために誰かを殺す必要はない。自分のために戦え！ああ、もちろん、興味本位で殺戮を楽しむやつは最初に胸から肋骨を吹き飛ばしてやる。,W
name,当然，我要说的是，我们用不着再跟着任何只是想着利用我们的刀和弩的人走了。他们不想我们活着，他们只想我们在死前带去更多的死。,W,0,,,,,,,もちろん、言いたいのは、もう誰かに利用されるだけの刃や弩には従わなくていいということだ。彼らは俺たちが生きているのを望んでいない。むしろ、死ぬ前にもっと多くの死をもたらすことだけを望んでいる。,W
name,但我！我不一样。我觉得，钱是个好东西。他们给我们的很多。,W,0,,,,,,,だが俺は！俺は違う。金は良いものだと思う。彼らは俺たちに多く与えた。,W
name,但我们活着，我们挣得更多，而不是把那些他们许诺好的财富丢在其他人的坟头上面等着风干。,W,0,,,,,,,しかし俺たちは生きていて、もっと稼いでいる。そして、彼らが約束した富を他人の墓の上に置いて風に晒すことはしない。,W
name,看到瞧不起我们的就干掉。看到不顺眼的也干掉。看到那些想害我们的也干掉。我们把他们全部干掉。,W,0,,,,,,,俺たちを見下す奴はぶっ殺す。気に入らない奴もぶっ殺す。害そうとする奴もぶっ殺す。みんなぶっ殺す。,W
name,不为了谁。不为了整合运动，也不为了什么整个魔族。,W,0,,,,,,,誰のためでもない。統合運動のためでもないし、魔族全体のためでもない。,W
name,我们自己去挣我们这条命。你就是想去学个炎国的围棋都不要紧，你爱怎么样怎么样。,W,0,,,,,,,俺たちは自分自身でこの命を稼ぐ。お前が炎国の囲碁を学びたいなら、それでも構わない。好きにすればいい。,W
name,走不走？,W,0,,,,,,,行くか？,W
character,,avg_npc_046#2,0,,,2,,,avg_npc_053,,
name,......反正我们也没地方可去。,萨卡兹雇佣兵,0,,,,,,,……どうせ俺たちには行く場所もない。,サカズ傭兵
name,就听你的。但是，别耍花样，W。,萨卡兹雇佣兵,0,,,,,,,お前に従う。でも、茶番はなしだぞ、W。,サカズ傭兵
character,,avg_npc_046#5,0,,,,,,,,
name,那不行，兄弟。我得耍很多很多花样。,W,0,,,,,,,それは無理だ、兄弟。俺はたくさんの茶番をやらなければならない。,W
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,结束了吗？,极境,0,,,,,,,終わりましたか？,極境
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,太好了，这一次也不用扮成别人的朋友去把他们害死，这也就算是好事了。,霍克,0,,,,,,,よかった、今回は他人の友達のふりをして彼らを害する必要がなくて、それはそれで良いことだ。,ホーク
name,没想到，在原本作战计划里本来是要搅乱他们......,霍克,0,,,,,,,思わなかった、もともとの作戦計画では彼らを攪乱する予定だったのに……。,ホーク
character,,char_1002_nsabr_1,0,,,,,,,,
name,谢谢你，兄弟！打得好！快离开这里吧！,整合运动成员,0,,,,,,,ありがとう、兄弟！よくやった！早くここを離れよう！,統合運動メンバー
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,（乌萨斯语）没事儿！,霍克,0,,,,,,,（ウルサス語）大丈夫だ！,ホーク
name,......现在我们成了他们的助手。,霍克,0,,,,,,,,
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,霍克，回去以后要一起喝杯咖啡吗？我可以和你讲讲上次我们在哥伦比亚的行动......,极境,0,,,,,,,,
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,那次我和你在一个小队。,霍克,0,,,,,,,あの時、俺は君と同じ小隊だった。,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,这样来着？,极境,0,,,,,,,そうだったか？,エクソダス
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,你从来不记得小队的队友吗？,霍克,0,,,,,,,君は小隊の仲間を覚えていないのか？,ホーク
character,,avg_npc_012,0,,,2,,,char_401_elysm,,
name,因为每次我们都不是在作为罗德岛的小队活动的嘛。,极境,0,,,,,,,だって俺たちはいつもロドスの小隊として活動していなかったからな。,エクソダス
character,,avg_npc_012,0,,,1,,,char_401_elysm,,
name,那这次......我们可能真的光彩地做了件好事。,霍克,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_topout,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_058,0,,,,,,,,
name,等等，小猫，那是你们的飞行器吗？那是做什么的？,盾卫,0,,,,,,,ちょっと待て、小猫、それは君たちの飛行機か？それは何のためのものだ？,シールドガード
character,,avg_npc_042,0,,,,,,,,
name,啊，那应该是......,迷迭香,0,,,,,,,,
name,叔叔，我们要带走塔露拉。啊，它飞走了......我们已经带走她了。,迷迭香,0,,,,,,,,
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,......什么？你们，你们带走了塔露拉？,盾卫,0,,,,,,,,
name,不。罗德岛没有这么做的权力！！,盾卫,0,,,,,,,違う。ロドスにはそんな権限はない！！,シールドガード
name,我们要审判她！她不能这么一走了之！！,盾卫,0,,,,,,,俺たちは彼女を裁く！彼女が勝手に逃げ出すことは許さない！！,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,不行......不行。,迷迭香,0,,,,,,,,
name,因为你们想报仇，所以你们没有资格。,迷迭香,0,,,,,,,復讐がしたいだけのあんたたちには、その資格はない。,ローズマリー
name,我们没资格审判她。,迷迭香,0,,,,,,,私たちには彼女を裁く資格はありません。,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,但你们把她夺走了。你夺走了我们处死她的机会！,盾卫,0,,,,,,,だが、お前たちが彼女を奪った。俺たちに彼女を処刑する機会を奪ったのだ！,シールドガード
name,小猫，现学现卖可不对......,盾卫,0,,,,,,,,
name,仇恨在我们的血管里流淌，这整合运动和感染者同胞无数的被她害死的人的仇恨让我们浑身发热，所以我们才有资格审判她。,盾卫,0,,,,,,,憎しみが俺たちの血管を流れている。この統合運動と感染者の仲間たち、多くの彼女によって命を失った者たちの恨みが俺たちを熱くさせ、それこそが俺たちに彼女を裁く資格を与えるのだ。,シールドガード
name,其他人不行。不可能。,盾卫,0,,,,,,,他の者にはできない。そんなことはありえない。,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,那你们会公正地判决吗？,迷迭香,0,,,,,,,じゃあ、あなたたちは公正に判決を下すのですか？,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,我们就是公正。塔露拉逃不出我们的手心。,盾卫,0,,,,,,,俺たちこそが公正だ。タルーラは俺たちの手の中から逃げられない。,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,这样好了，叔叔。我可以向你们发誓。我们绝对不会把塔露拉交给任何其他人，除了你们和整合运动。,迷迭香,0,,,,,,,こうしましょう、おじさん。私が誓います。タルーラをほかの誰にも渡しません。あなたたちと統合運動以外には。,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,你们要她做什么？,盾卫,0,,,,,,,お前たちは彼女をどうしたい？,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,我也不知道。但我可以发誓。,迷迭香,0,,,,,,,私もわかりません。でも誓えます。,ローズマリー
name,因为我也相信我们做的是对的。,迷迭香,0,,,,,,,私たちが正しいことをしていると信じているからです。,ローズマリー
name,如果需要的话，就现在杀了我。我相信罗德岛做的，我可以和她换。,迷迭香,0,,,,,,,もし必要なら、今すぐ私を殺してください。私はロドスを信じています。彼女と代わっても構いません。,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,......说什么！你不可以再这么说。,盾卫,0,,,,,,,,
name,哎，小猫，你对罗德岛的忠诚，和我们有什么区别呢？我信你。你以后会是个光荣的战士。,盾卫,0,,,,,,,おい、小猫よ、君のロドスへの忠誠は俺たちと何が違う？信じるぞ。君は将来、誇り高き戦士になるだろう。,シールドガード
name,走吧！看在你的份上，就相信你们罗德岛一回。,盾卫,0,,,,,,,行け！君のために、ロドスを一度だけ信じてやろう。,シールドガード
name,但是，记住，无论是塔露拉，还是那个魔王......哪怕一次，只要有一次让我们知道你们在为非作歹......,盾卫,0,,,,,,,,
name,只要你们给这大地上受到压迫和统治的人带去了更多苦痛，我们就会立刻找到你们，攻击你们，杀死你们。,盾卫,0,,,,,,,この大地で苦しみと支配を受けている人々にさらなる苦痛を与えれば、俺たちはすぐにお前たちを見つけ出し、襲撃し、殺す。,シールドガード
name,尤其是塔露拉。别让我看见你们用她做了什么坏事。,盾卫,0,,,,,,,特にタルーラだ。お前たちが彼女を使って何か悪いことをしているのを見たくない。,シールドガード
name,我们会把她们的头挂在城市最高的地方祭奠大尉，祭奠孤独地死在这里的伟大战士。,盾卫,0,,,,,,,俺たちは彼女たちの頭を街で一番高いところにさらし、この地で孤独に死んだ偉大な大尉を弔う。,シールドガード
name,他本不该是这种结局。,盾卫,0,,,,,,,彼は本来こんな結末を迎えるべきではなかった。,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,不会发生那种事的。因为罗德岛不会这么做。而且，他们要这么做，我就不让他们这么做。,迷迭香,0,,,,,,,そんなことは起こりません。ロドスはそんなことはしません。それに、もし彼らがそんなことをしようとすれば、私が止めます。,ローズマリー
name,以后......我会成为你们说的那个，能认出别人是好人还是坏人的人。,迷迭香,0,,,,,,,,
name,没人该再失去亲人了，如果这是好事的话，我会去做。我会审判。,迷迭香,0,,,,,,,誰ももう大切な人を失うべきではありません。それが良いことならば、私はそれをやります。裁きを下します。,ローズマリー
name,我觉得我快有一把自己的尺子了。,迷迭香,0,,,,,,,自分の尺度がきっとできつつあると感じています。,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,我们相信你。我们相信你的誓言，小猫！你年龄还小，却比那些直不起身子的成年人还要有担当得多。,盾卫,0,,,,,,,俺たちはお前を信じている。お前の誓いを信じている、小猫よ！若いのに、姿勢を正せない大人よりずっと責任感がある。,シールドガード
