command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
name,我们同意了，因为你在，所以我们暂时不会去摧毁罗德岛。,盾卫,0,,,,,,,俺たちは同意した。お前がいるから、当分はロドスを潰しにかからない。,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,打勾勾吗？,迷迭香,0,,,,,,,指切りしませんか？,ローズマリー
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,啊？哈哈，好。打勾，是吗？,盾卫,0,,,,,,,ああ？はは、いいぞ。指切りだな？,シールドガード
character,,avg_npc_058,0,,,2,,,avg_npc_042,,
name,嗯。,迷迭香,0,,,,,,,うん。,
character,,avg_npc_058,0,,,1,,,avg_npc_042,,
name,......如果我有女儿，应该也有你这么大。,盾卫,0,,,,,,,,
name,小猫，如果另一个女孩，那个魔王......那个卡特斯。如果她真的能做好，真的能走下去的话......,盾卫,0,,,,,,,,
name,......你可以信我们，小猫。你们有难的时候，我们也会来。因为大尉......大尉和叶莲娜她......已经选了她。,盾卫,0,,,,,,,……私たちを信じてください、子猫さん。あなたたちが困ったとき、私たちも来ます。なぜならドクター……ドクターとイェリェーナさんは……もう彼女を選んだのです。,盾衛
name,希望以后你们的路能证明你们是对的，我们是错的。,盾卫,0,,,,,,,これからあなたたちの道が、あなたたちが正しく、私たちが間違っていることを証明することを願っています。,盾衛
name,但这不可能。因为我们的事业是正当的。,盾卫,0,,,,,,,しかし、それはありえません。私たちの事業は正当だからです。,盾衛
name,你该走了。,盾卫,0,,,,,,,あなたはもう行くべきです。,盾衛
character,,avg_npc_012,0,,,,,,,,
name,迷迭香！我们......整合运动的战士们，谢谢你们。我们该走了。,罗德岛干员,0,,,,,,,ローズマリー！私たち……統合運動の戦士たち、ありがとうございます。私たちは行かなければなりません。,ロドスのオペレーター
character,,avg_npc_058,0,,,,,,,,
name,不再是整合运动了。,盾卫,0,,,,,,,もう統合運動ではありません。,盾衛
name,再见了小猫。快走吧。,盾卫,0,,,,,,,さようなら、子猫さん。早く行きなさい。,盾衛
character,,avg_npc_042,0,,,,,,,,
name,拜拜，叔叔。,迷迭香,0,,,,,,,バイバイ、おじさん。,ローズマリー
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
image,,,0,,,,avg_8_41,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
character,,avg_npc_058,0,,,,,,,,
name,再见！,盾卫,0,,,,,,,さようなら！,盾衛
name,......,盾卫,0,,,,,,,......,
name,他们走了，兄弟们。,盾卫,0,,,,,,,彼らは去りました、兄弟たちよ。,盾衛
name,我们不行。我们还不能走。我们还有事情没做完。,盾卫,0,,,,,,,私たちはダメです。まだ行けません。まだやり残したことがあります。,盾衛
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_perimeter,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
character,,avg_npc_077,0,,,,,,,,
delay,,,0,,,,,,,,
name,已经收不到整合运动领袖的回信了。,“皇帝的利刃”,0,,,,,,,もう統合運動の指導者からの返事を受け取れません。,「皇帝の刃」
name,切尔诺伯格核心城也已停止运作。通知第六第七和第十二师团，如果他们还想照计划进行，现在就该......,“皇帝的利刃”,0,,,,,,,チェルノバーグ核心都市も稼働停止した。第六、第七、第十二師団に通知せよ。彼らがまだ計画通りに行動したければ、今すぐ……,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,停下吧。,？？？,0,,,,,,,やめなさい。,？？？
name,否则就只能我们来让你们停下。,？？？,0,,,,,,,そうでなければ私たちがあなたたちを止めるしかない。,？？？
name,......即使我们这么做了，也不会产生作用。,？？？,0,,,,,,,……たとえ私たちがそうしても、効果はないでしょう。,？？？
name,只有你们现在还来得及停下你们那几台缺乏理智的战争机器。,？？？,0,,,,,,,あなたたちだけが今ならまだ理性の欠けた戦争機械を止めることができる。,？？？
character,,avg_npc_077,0,,,,,,,,
name,你们无法与乌萨斯的利刃对抗。不再能了。,“皇帝的利刃”,0,,,,,,,あなたたちはウルサスの刃に対抗できない。もうできません。,「皇帝の刃」
name,......而且，你们，哪怕连昏君的命令都能言听计从的走卒有什么资格教训我们？,“皇帝的利刃”,0,,,,,,,……それに、あなたたちは、愚かな君主の命令にも従う手先に過ぎない者が、私たちに説教する資格などあるのか？,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,（高卢语）你又怎么知道自己是不是被科西切蛊惑了？,影卫,0,,,,,,,（ガリア語）お前は自分がコシツェに惑わされているかどうか、どうして分かるのか？,影衛
character,,avg_npc_077,0,,,,,,,,
name,别再用那种语言与我说话......高卢的时代已经过去了！,“皇帝的利刃”,0,,,,,,,もうその言葉で話しかけるな……ガリアの時代は終わったのだ！,「皇帝の刃」
name,用他们的语言进行国度间的交流的时代，也已经过去了！他们连一座城市都不剩下！,“皇帝的利刃”,0,,,,,,,彼らの言語で国と国が交流する時代も終わった！彼らにはもはや一つの都市も残っていない！,「皇帝の刃」
name,科西切，他一直坚持，他一直在为乌萨斯奉献！,“皇帝的利刃”,0,,,,,,,コシツェはずっと信念を持ち、ずっとウルサスのために尽くしている！,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,上一个被乌萨斯人这么称颂的人死在你们的刀下。,影卫,0,,,,,,,以前ウルサス人にそう讃えられた者は、あなたたちの刃の下で死んだ。,影衛
name,不用再瞻前顾后了，我们可以帮你们一把。有些事只能你们来做。,影卫,0,,,,,,,もうためらうな、私たちはあなたたちを助けられる。あることはあなたたちにしかできない。,影衛
character,,avg_npc_077,0,,,,,,,,
name,你想引诱我们背叛国家？,“皇帝的利刃”,0,,,,,,,我々を国家に背くよう誘惑するつもりか？,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,年轻人......依我之见，你们继续一意孤行才是叛国之举。接下来发生的事你可以自己选，但事情的结果却是乌萨斯去承担。,影卫,0,,,,,,,若者よ……私の意見では、あなたたちの独断専行こそが反逆だ。これから何が起きても自分で選べ、だが結果を背負うのはウルサスだ。,影衛
name,既然你们现在这么做了，你们肯定是清楚的：贵族们引发战争只是为了解决一个问题，但战争，战争更糟。,影卫,0,,,,,,,あなたたちが今こうしているなら、きっと理解しているだろう：貴族たちは問題を解決するために戦争を起こしたが、戦争はより悪い事態を生むのだ。,影衛
name,你们想在哪里一劳永逸地重建乌萨斯的安宁？,影卫,0,,,,,,,あなたたちはどこでウルサスの平穏を根本的に再建しようとしているのだ？,影衛
name,你们自己结束了那个时代。你们比我们更清楚。,影卫,0,,,,,,,その時代はもうあなたたち自身が終わらせたのだ。私たちよりよく分かっているはずだ。,影衛
character,,avg_npc_077,0,,,,,,,,
name,——,“皇帝的利刃”,0,,,,,,,――,「皇帝の刃」
name,魏彦吾的走卒。你们是怎么找到我们的？,“皇帝的利刃”,0,,,,,,,ウェイ・ヤンウの手先どもよ。どうやって私たちを見つけたのだ？,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,凭本事。你们还有很多要学。,影卫,0,,,,,,,実力でな。まだ学ぶことは多い。,影衛
character,,avg_npc_077,0,,,,,,,,
name,你威逼我？,“皇帝的利刃”,0,,,,,,,脅迫するつもりか？,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,不，我们只是......到了年龄。,影卫,0,,,,,,,違います、私たちはただ……年齢に達したのです。,影衛
name,以及，也许你们自诩忠诚于国家......,影卫,0,,,,,,,そして、おそらくあなたたちは自分たちが国家に忠誠だと思っている……,影衛
name,但有些事，不管在你们眼里我们够不够忠义......我们都是不会去做的。,影卫,0,,,,,,,しかし、あることは、あなたたちの目には私たちが十分に忠義かどうかに関係なく……私たちは決してしません。,影衛
character,,avg_npc_077,0,,,,,,,,
name,义是什么？,“皇帝的利刃”,0,,,,,,,義とは何だ？,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,一些我们做不到的事。,影卫,0,,,,,,,私たちにできないことです。,影衛
name,（高卢语）我们都各自退一步吧，年轻人。,影卫,0,,,,,,,（ガリア語）みんな一歩引こう、若者よ。,影衛
name,皇帝内卫有得是新鲜血液。你们会活得比我们长。假如这件事真的不对，你们却还有机会去纠正它。,影卫,0,,,,,,,皇帝の護衛にはまだ新しい血がいる。あなたたちは私たちより長く生きるだろう。この事が本当に間違っているなら、あなたたちにはそれを正す機会がまだある。,影衛
name,倘若真的为它着想，就不要踏进同一个错误里去。,影卫,0,,,,,,,本当にそれを思うなら、同じ過ちを繰り返してはいけません。,影衛
character,,avg_npc_077,0,,,,,,,,
name,......,“皇帝的利刃”,0,,,,,,,......,
character,,avg_npc_038,0,,,,,,,,
name,谁去解决？,影卫,0,,,,,,,誰が解決するのか？,影衛
character,,avg_npc_077,0,,,,,,,,
name,我们自己去。你们去拦住你们的人。,“皇帝的利刃”,0,,,,,,,我々が行く。お前たちは自分たちの者を止めよ。,「皇帝の刃」
name,还有，老家伙们......你们已经不再是禁军了。少管闲事。,“皇帝的利刃”,0,,,,,,,それに、年寄りどもよ……もう禁軍ではない。余計なことはするな。,「皇帝の刃」
character,,avg_npc_038,0,,,,,,,,
name,正因为早就不是了，所以现在才能来说些闲话。活久一些，年轻人。,影卫,0,,,,,,,もう禁軍ではないからこそ、今こうして話すことができる。長生きしろよ、若者よ。,影衛
name,后会无期。,影卫,0,,,,,,,また会う日はないだろう。,影衛
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,char_1002_nsabr_1,0,,,,,,,,
name,求求你......求求你！,整合运动成员,0,,,,,,,お願いです……お願い申し上げます！,統合運動のメンバー
name,要杀我，就给我个痛快！,整合运动成员,0,,,,,,,私を殺すなら、はっきりやってくれ！,整合運動メンバー
character,,avg_npc_016,0,,,,,,,,
name,......,幻影弩手,0,,,,,,,......,
character,,char_1002_nsabr_1,0,,,,,,,,
name,我不想被他们找到！他们一定会折磨我们......他们一直......,整合运动成员,0,,,,,,,彼らに見つかりたくない！絶対に私たちを拷問します……彼らはずっと……,整合運動メンバー
character,,avg_npc_016,0,,,,,,,,
name,别再听信流言了。,幻影弩手,0,,,,,,,もう噂を信じるな。,ファントムボウマン
name,走吧！快点，我想......,幻影弩手,0,,,,,,,行こう！急いで、私は……,ファントムボウマン
name,别让盾卫找到你们。,幻影弩手,0,,,,,,,シールド隊に見つからないように。,ファントムボウマン
character,,char_1002_nsabr_1,0,,,,,,,,
name,......你......你当真能放我们走？,整合运动成员,0,,,,,,,……あなた……本当に私たちを見逃してくれるの？,整合運動メンバー
character,,avg_npc_016,0,,,,,,,,
name,队长也会希望你们活下来吧。因为队长也是个迷茫的人。,幻影弩手,0,,,,,,,隊長も君たちが生き残ることを願っているだろう。なぜなら隊長もまた迷える人だから。,ファントムボウマン
name,日后避开这些人吧。无论是塔露拉的亲卫还是盾卫。,幻影弩手,0,,,,,,,将来は彼らを避けるんだ。タルラの親衛もシールド隊も関係なく。,ファントムボウマン
name,......迷茫的人。,幻影弩手,0,,,,,,,……迷える人。,ファントムボウマン
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_016,0,,,,,,,,
name,你是决定要留下？,幻影弩手,0,,,,,,,君は残るつもりか？,ファントムボウマン
character,,avg_npc_059,0,,,,,,,,
name,是。,罗德岛近卫干员？,0,,,,,,,はい。,ロドス近衛隊員？
character,,avg_npc_016,0,,,,,,,,
name,可是整合运动也不在了......,幻影弩手,0,,,,,,,でも整合運動ももういない……,ファントムボウマン
character,,avg_npc_059,0,,,,,,,,
name,我想即使是盾卫，可能也代表不了整合运动。,罗德岛近卫干员？,0,,,,,,,シールド隊であっても、整合運動を代表しているとは思えません。,ロドス近衛隊員？
name,因为他们已经不这么叫自己了。,罗德岛近卫干员？,0,,,,,,,なぜなら彼らはもうそう自分を呼んでいないからです。,ロドス近衛隊員？
name,除非......除非我们去改变这些事。,罗德岛近卫干员？,0,,,,,,,……やるなら……私たちがそれを変えに行くしかない。,ロドス近衛隊員？
character,,char_1002_nsabr_1,0,,,,,,,,
name,我们作为整合运动去改变整合运动自己。,整合运动成员,0,,,,,,,私たちは整合運動として、整合運動自身を変えるのだ。,整合運動メンバー
character,,avg_npc_016,0,,,,,,,,
name,你还信这个吗？,幻影弩手,0,,,,,,,まだそれを信じているのか？,ファントムボウマン
character,,char_1002_nsabr_1,0,,,,,,,,
name,我相信感染者摔倒了还能爬起来。,整合运动成员,0,,,,,,,感染者は倒れても立ち上がれると私は信じています。,整合運動メンバー
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
cameraeffect,,,0,,,,,,,,
background,,,0,,,,bg_chercen_2,,,,
blocker,,,0,,,,,,,,
,在之后的三十六个小时里，切尔诺伯格核心城中潜伏的所属第三集团军的乌萨斯军人，悄然无声地消失在空气里。,,0,,,,,,,その後の36時間、チェルノボーグの中心街に潜伏していた第三軍団所属のウルサス兵たちは、ひっそりと空気の中に姿を消した。,
,当然，没人能证明他们是乌萨斯的军人。,,0,,,,,,,もちろん、彼らがウルサスの兵士だと証明できる者はいなかった。,
,在撤离核心城之前，盾卫们也发现了不少整合运动的尸体。他们没有携带任何能证明他们身份的物件，除了他们身体上的伤口......,,0,,,,,,,中心街からの撤退前に、シールド隊は多くの整合運動の遺体を発見した。彼らは身元を示す物品を持っておらず、身体の傷だけが証拠であった……。,
,那些伤口都来自同一种投掷武器。,,0,,,,,,,それらの傷はすべて同じ種類の投擲武器によるものだった。,
,无形的凶手谋害了只有他们熟识的暴徒，以此向不在场的阴谋家发出了无声的警告。,,0,,,,,,,形なき殺し屋は彼らにしか馴染みのない暴徒を殺し、現場にいなかった陰謀者たちに静かな警告を発したのだ。,
,当然，盾卫们的警告更直接了当。叛徒必将血流成河。,,0,,,,,,,もちろんシールド隊の警告はより直接的であった。裏切り者は必ず血の海に沈むのだ。,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_cher_5,,,,
blocker,,,0,,,,,,,,
,炎与乌萨斯的联合调查团进入切尔诺伯格两周后分别向两方递交了调查报告。,,0,,,,,,,炎とウルサスの合同調査団はチェルノボーグに入って2週間後、それぞれ双方に調査報告書を提出した。,
,报告指出，没有任何证据能够证明，两国有任意一方切实参与了这一场灾难的策划与实施。,,0,,,,,,,報告は、両国のいずれかがこの災害の計画や実行に関与していることを証明する証拠は一切ないと指摘した。,
,最终，切尔诺伯格事件被定性为一场感染者引起的重大人为灾害。,,0,,,,,,,最終的にチェルノボーグ事件は感染者によって引き起こされた重大な人的災害と位置付けられた。,
,但是，随着一系列政治冲突接连发生，在各大城市间闹得沸沸扬扬的感染者补充法令也被积压在议会的废弃提案堆里数月之久......,,0,,,,,,,しかし一連の政治的衝突が続く中、各大都市で騒がれた感染者補充法案は議会の廃案山に数か月も積まれたままだった……。,
,......并在之后的清扫中和一些其他的重要废纸一同被送进了老书记的手摇式碎纸机。,,0,,,,,,,……そして後の清掃の際、他の重要な紙くずと一緒に老書記の手回しシュレッダーにかけられた。,
,切尔诺伯格事件，在无声无息中得到了解决。,,0,,,,,,,チェルノボーグ事件はひっそりと解決を迎えた。,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_laccolith,,,,
playmusic,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
name,唔......！,乌萨斯民众,0,,,,,,,うっ……！,ウルサス市民
character,,char_1502_crowns,0,,,,,,,,
name,别怕。,弑君者,0,,,,,,,怖がらないでください。,シージャー
name,......我不是杀手。走，这里走。别想着留下！乌萨斯人找到你，他们不分你是不是感染者，这座城市会被变成空城。,弑君者,0,,,,,,,……私は殺し屋ではありません。さあ、こちらへ。ここに残るな！ウルサス人が見つけたら、感染者かどうかに関係なく、この街は空城になります。,シージャー
character,,,0,,,,,,,,
name,......,乌萨斯民众,0,,,,,,,......,
name,你的意思是我们只能相信你？,乌萨斯民众,0,,,,,,,つまり私たちはあなたしか信じられないということですか？,ウルサス市民
character,,char_1502_crowns,0,,,,,,,,
name,你们想活下去......你们会活下去。,弑君者,0,,,,,,,あなたたちは生きたい……生きられます。,シージャー
character,,,0,,,,,,,,
name,......我们会活下去。往哪走？,乌萨斯民众,0,,,,,,,……私たちは生き残ります。どこへ行けば？,ウルサス市民
character,,char_1502_crowns,0,,,,,,,,
name,......好。好的。这里走。,弑君者,0,,,,,,,……よし。ここを行こう。,シージャー
name,我没法让你不恨我们。但我希望，我们以后对你们这些同样也失去家乡的人......也别再恨了。,弑君者,0,,,,,,,私はあなたに私たちを憎まないようにできません。しかし私は願っています、あなたたち故郷を失った同じ人々に…もう憎まないでほしいと。,シージャー
name,兄弟！过来。带他们走。他们没感染。小心点。,弑君者,0,,,,,,,兄弟！こっちへ。彼らを連れて行け。感染していない。気をつけろ。,シージャー
character,,char_1002_nsabr_1,0,,,1,,,char_1502_crowns,,
name,弑君者？那你呢！,整合运动成员,0,,,,,,,シージャー？あなたは？,整合運動メンバー
name,你去哪......？我们该怎么办？,整合运动成员,0,,,,,,,どこへ行く……？私たちはどうすれば？,整合運動メンバー
character,,char_1502_crowns,0,,,,,,,,
name,你们为什么还跟着我？,弑君者,0,,,,,,,なぜまだ私についてくる？,シージャー
character,,char_1002_nsabr_1,0,,,1,,,char_1502_crowns,,
name,你可是整合运动的......,整合运动成员,0,,,,,,,あなたは確か整合運動の……,整合運動メンバー
character,,char_1502_crowns,0,,,,,,,,
name,我什么都不是。,弑君者,0,,,,,,,私は何者でもありません。,シージャー
name,......我要回叙拉古。,弑君者,0,,,,,,,……私はシラガに戻る。,シージャー
character,,char_1002_nsabr_1,0,,,1,,,char_1502_crowns,,
name,为什么？你为什么......,整合运动成员,0,,,,,,,なぜ？なぜあなたは……,整合運動メンバー
character,,char_1502_crowns,0,,,,,,,,
name,我很弱。所以我要变强。,弑君者,0,,,,,,,私は弱い。だから強くなる。,シージャー
name,在我要离开叙拉古去乌萨斯给爸报仇的时候，老师拦住了我，说我很弱，做不到。,弑君者,0,,,,,,,シラガを離れてウルサスで父の仇を討ちに行く時、先生は私を止め、「君は弱すぎてできない」と言いました。,シージャー
name,我以为他是在骗我，只是不想我回去报仇，现在我才明白他是对的。,弑君者,0,,,,,,,彼が私を騙していると思っていました。ただ私が復讐に戻らないようにしたかっただけで、今やっと彼が正しかったと分かりました。,弑君者
name,我没有塔露拉那种脑子，我也没有老师那种手法，我太弱了。,弑君者,0,,,,,,,私はタルラのような頭も、ドクターのような技術も持っていません。私はあまりにも弱いのです。,弑君者
name,就连我一直以来相信的事业......都被人利用了。你们知道了吧？塔露拉背叛了我们。不管有没有内情，整合运动已经完蛋了。,弑君者,0,,,,,,,私がずっと信じてきた事業さえも...利用されていました。皆さんも知っていますよね？タルラは私たちを裏切りました。事情の如何に関わらず、統合運動はもう終わったのです。,弑君者
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
character,,avg_npc_043_1#2,0,,,,,,,,
delay,,,0,,,,,,,,
name,我不认为整合运动会就此结束。,九,0,,,,,,,統合運動がこれで終わるとは思いません。,九
character,,char_1502_crowns,0,,,,,,,,
name,......你是龙门人？,弑君者,0,,,,,,,……あなたはロドスの者ですか？,弑君者
character,,avg_npc_043_1#2,0,,,,,,,,
name,是的。不过我要说的和我是哪里人，没有关系。,九,0,,,,,,,はい。しかし、私がどこの者かは関係ありません。,九
name,不管这个塔露拉承不承认，可能你们都要意识到一点......不管整合运动怎么样，塔露拉已经点了一把火。,九,0,,,,,,,このタルラが認めるかどうかに関わらず、皆さんも気づくべきです……統合運動がどうであれ、タルラは一つの火を灯したのです。,九
name,我不觉得这把火会就这样熄灭。,九,0,,,,,,,この火が簡単に消えるとは思いません。,九
character,,char_1502_crowns,0,,,,,,,,
name,那也好。如果你这么说的话，我觉得让他们跟着你会好些。,弑君者,0,,,,,,,それでも構いません。そう言うなら、彼らをあなたに従わせるのが良いでしょう。,弑君者
character,,avg_npc_043_1#2,0,,,,,,,,
name,这算委托吗？,九,0,,,,,,,これは依頼ですか？,九
character,,char_1502_crowns,0,,,,,,,,
name,算信任吧。我不知道你有没有骗我，但是现在大家都失去了家乡，我是不会骗你的。,弑君者,0,,,,,,,信頼としましょう。あなたが私を騙しているかは分かりませんが、今はみんな故郷を失っているので、私はあなたを騙しません。,弑君者
name,他们跟着我不会有跟着你好。,弑君者,0,,,,,,,彼らが私に従ってもあなたに従うより良くはありません。,弑君者
character,,avg_npc_043_1#2,0,,,,,,,,
name,那么，你们愿意跟着我走吗？,九,0,,,,,,,では、あなたたちは私に従いますか？,九
character,,char_1002_nsabr_1,0,,,,,,,,
name,......弑君者......,整合运动成员,0,,,,,,,……弑君者……,統合運動のメンバー
character,,char_1502_crowns,0,,,,,,,,
name,乌萨斯人......我们这些......乌萨斯人。,弑君者,0,,,,,,,ウーサス人……私たちウーサス人。,弑君者
name,乌萨斯只是还没到像待我们一样待这所有乌萨斯人的时候。,弑君者,0,,,,,,,ウーサスはまだ私たちを扱うように、すべてのウーサス人を扱う時ではありません。,弑君者
name,各位，再见。别像我一样再犯错。,弑君者,0,,,,,,,皆さん、さようなら。私のようにもう過ちを繰り返さないでください。,弑君者
character,,avg_npc_043_1#2,0,,,,,,,,
name,年轻人......,九,0,,,,,,,若者よ……,九
character,,char_1002_nsabr_1,0,,,,,,,,
name,你叫什么名字，准备去哪？,整合运动成员,0,,,,,,,君の名前は？どこへ行くつもりだ？,統合運動のメンバー
character,,avg_npc_043_1#2,0,,,,,,,,
name,就叫我，“九”吧。,九,0,,,,,,,私のことは「九」と呼んでください。,九
name,我准备去火烧得最旺盛的地方。,九,0,,,,,,,私は火が最も燃え盛る場所へ向かうつもりです。,九
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_desert_3,,,,
blocker,,,0,,,,,,,,
character,,avg_npc_034,0,,,,,,,,
delay,,,0,,,,,,,,
name,你果然在这。,鼠王,0,,,,,,,やはりここにいたか。,鼠王
character,,char_2005_weiyw_1#5,0,,,1,,,avg_npc_034,,
name,我还是瞒不过你。,魏彦吾,0,,,,,,,私は結局あなたを騙せなかったようだ。,魏彦吾
character,,char_2005_weiyw_1#5,0,,,2,,,avg_npc_034,,
name,你想来这里也就只有这个原因。悼念他们。,鼠王,0,,,,,,,君がここに来たのはこの理由だけだろう。彼らを偲びに。,鼠王
character,,char_2005_weiyw_1#5,0,,,1,,,avg_npc_034,,
name,也许是悼念我们自己，还在这里贪生怕死。,魏彦吾,0,,,,,,,もしかすると自分自身を偲んでいるのかもしれない、まだここで命乞いしている。,魏彦吾
character,,char_2005_weiyw_1#5,0,,,2,,,avg_npc_034,,
name,你的剑不是这么说的。,鼠王,0,,,,,,,君の剣はそうは言っていない。,鼠王
character,,char_2005_weiyw_1#5,0,,,1,,,avg_npc_034,,
name,至少我没下狠手割了你的喉咙。,魏彦吾,0,,,,,,,少なくとも私は君の喉を深く斬りつけたりはしなかった。,魏彦吾
character,,char_2005_weiyw_1#5,0,,,2,,,avg_npc_034,,
name,话不要说太满，大少爷。真要搏命，还不知兽死谁手。,鼠王,0,,,,,,,言い切るなよ、坊ちゃん。命懸けの勝負なら、どちらが死ぬか分からん。,鼠王
character,,char_2005_weiyw_1#5,0,,,1,,,avg_npc_034,,
name,别讽刺我了。,魏彦吾,0,,,,,,,からかわないでくれ。,魏彦吾
character,,char_2005_weiyw_1#5,0,,,2,,,avg_npc_034,,
