command,text,name,option_number,option_value,references,focus,image,values,name2,jp_text,jp_name
character,,char_2005_weiyw_1#5,0,,,,,,,,
name,......奇怪。他怎么会想知道我的看法？,魏彦吾,0,,,,,,,……奇妙ですね。彼はなぜ私の意見を知りたがっているのでしょうか？,魏彦吾
character,,char_213_mostma_1,0,,,,,,,,
name,我想......毕竟您才是Chief，魏先生。,？？？,0,,,,,,,私の考えですが……やはりあなたがチーフである、魏さんだからです。,？？？
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_lock_1,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
character,,char_007_closre_1,0,,,,,,,,
name,那个算是非官方的吧。那个黄毛老虎和绿毛鬼......更多可能是来借机看看前同事的吧？,可露希尔,0,,,,,,,あれは非公式なものでしょう。あの金髪の虎と緑毛の鬼……恐らく前の同僚に会いに来た機会を借りたのではないでしょうか？,可露希尔
name,再说，再这样下去，岂不是乌萨斯皇帝内卫都要上罗德岛来转两圈了？,可露希尔,0,,,,,,,それに、このまま続けば、ウルサス皇帝の近衛軍でさえロドス島に何度も来ることになるのではありませんか？,可露希尔
character,,,0,,,,,,,,
name,他们来了以后，有对这个......病人，产生什么效果吗？,罗德岛干员,0,,,,,,,彼らが来てから、この……患者に何か影響はありましたか？,ロドス島オペレーター
character,,char_007_closre_1,0,,,,,,,,
name,没。,可露希尔,0,,,,,,,いいえ。,可露希尔
name,只能想想看凯尔希在想什么了。啊，我跑一遍监控，你站那个摄像头底下去。快点快点~,可露希尔,0,,,,,,,ケルシーが何を考えているのか考えるしかないわ。ああ、私は監視を一周するから、あのカメラの下に立ってて。早く早く〜,可露希尔
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,bg_black,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
image,,,0,,,,avg_8_19,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,塔露拉。,科西切,0,,,,,,,タルラ。,コシチェ
name,人是一种脆弱，复杂，且自私的生物。,科西切,0,,,,,,,人間は脆く、複雑で、そして利己的な生き物だ。,コシチェ
name,即使是瘤兽也比人要尊贵，它们在大地上觅食，行走，日复一日，这个族群从未半途而弃。,科西切,0,,,,,,,瘤獣でさえ人間より尊い。彼らは大地で食べ物を探し、歩き、日々を繰り返す。この種族は決して途中で投げ出さない。,コシチェ
name,人则不。,科西切,0,,,,,,,しかし人間は違う。,コシチェ
name,人会为了食物刺杀同类。人会为了泄欲侵害同类。,科西切,0,,,,,,,人は食べ物のために同族を刺し、人は欲望を満たすために同族を傷つける。,コシチェ
name,所以，人类需要其他人帮助他们发现自己的价值，发挥他们的价值。你有这样的资质，也有这样的权力。,科西切,0,,,,,,,だからこそ、人間は他者の助けを借りて自分の価値を見いだし、自分の価値を発揮しなければならない。あなたにはその資質も権限もある。,コシチェ
name,你知道自己该做什么。你的一切都是我教你的......你又要怎么超越这无数年的厚重的历史呢？人类的历史，就是斗争史。,科西切,0,,,,,,,,
name,智慧，理想，以及方式......这些都是我教你的。放弃幻想吧。你终归会回到我这里。,科西切,0,,,,,,,,
name,你的终点只在我。,科西切,0,,,,,,,あなたの終着点は私のもとだけにあるのだ。,コシチェ
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_19_2,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
,科西切......不，科西切，绝不。,,0,,,,,,,コシチェ……いや、コシチェ、絶対にだめだ。,
,你带给我的这一切，已经根植在我的身上，但即使这会是我永远的疮疤，过去的一切却都已经结束了。,,0,,,,,,,あなたがもたらした全ては私の身に根付いている。たとえそれが永遠の傷跡であっても、過去の全てはもう終わったのだ。,
,都......结束了。,,0,,,,,,,すべては……終わったのだ。,
,不......你所带来的一切都必须被结束。,,0,,,,,,,いや……あなたがもたらした全ては終わらせなければならないのだ。,
,你带给我的这些丑陋与羞愧......都是我的燃料。我未来的燃料。,,0,,,,,,,あなたがくれたこの醜さと恥……それは私の燃料だ。私の未来の燃料だ。,
,直到我找到你，直到这片大地都得解放，我不会停止燃烧。,,0,,,,,,,あなたを見つけるまで、この大地が解放されるまで、私は燃え続ける。,
,我不会再否认你，科西切。我反对你。,,0,,,,,,,もうあなたを否定しない、コシチェ。私はあなたに反逆する。,
,直到所有冤屈都伸张，所有罪恶都死亡。,,0,,,,,,,すべての冤りが晴れ、すべての罪が死ぬまで。,
,我一定会做到。哪怕我们的终点是一样的，我也会让这终点只剩灰烬。烧死自己也无妨。,,0,,,,,,,私は必ずやり遂げる。たとえ私たちの終わりが同じでも、その終わりを灰だけにする。自分が燃え尽きても構わない。,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
,逃出来有多久了？,,0,,,,,,,逃げ出してどれくらい経ったのか？,
,啊，因为麻烦得很，所以早就没算了。,,0,,,,,,,ああ、面倒なのでだいぶ前から数えていません。,
,但是，再怎么逃下去，也是逃不掉的。,,0,,,,,,,しかし、どれだけ逃げても、逃げ切ることはできない。,
,敲打钉子当然不能让钉子去找锤子。作为锤子，就只能砸下去。,,0,,,,,,,釘を打つとき、釘にハンマーを探させることはできない。ハンマーとしてはただ打ち下ろすのみ。,
,也许现在是时候了。,,0,,,,,,,今がその時なのかもしれない。,
dialog,,,0,,,,,,,,
image,,,0,,,,avg_8_22,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
name,维娜！请走近一些。我有一些话要同你说。,凯尔希,0,,,,,,,ヴェーナ！もっと近くに来てください。あなたに話したいことがあります。,ケルシー
name,......好的，凯尔希医生。,推进之王,0,,,,,,,……はい、ケルシードクター。,進行の王
name,等等。我先问一句，你准备好了吗？,凯尔希,0,,,,,,,ちょっと待って。まず一言、準備はできていますか？,ケルシー
name,我不知道。不如说，如果这样可以的话，那我随时都准备好了。,推进之王,0,,,,,,,わかりません。いや、そうであれば、いつでも準備はできています。,進行の王
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
blocker,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
dialog,,,0,,,,,,,,
background,,,0,,,,bg_hall_2,,,,
blocker,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
character,,avg_npc_076,0,,,,,,,,
delay,,,0,,,,,,,,
name,陛下......,伊斯拉姆·维特,0,,,,,,,陛下……,イスラーム・ヴィット
name,这里是整件事的档案。,伊斯拉姆·维特,0,,,,,,,こちらが件の一連の事柄の資料です。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,——为什么会发生这种事？,费奥多尔,0,,,,,,,――なぜこんなことが起こったのか？,フェオドール
name,......内卫里是不是有人背叛？,费奥多尔,0,,,,,,,……近衛に裏切り者がいるのではないか？,フェオドール
name,维特，诚实地回答我。,费奥多尔,0,,,,,,,ヴィット、正直に答えてくれ。,フェオドール
name,我的胸膛，就像冬日里久未点燃的壁炉，只有坦诚的话语才肯教我的心脏重新开始跳动，哪怕那些令人不快的事实确实会伤透我的心也一样。,费奥多尔,0,,,,,,,私の胸は冬の日に長く火が消えた暖炉のようなものだ。正直な言葉だけが私の心臓を再び鼓動させる。たとえ不快な真実が私の心を傷つけてもだ。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,没有。内卫不会背叛您，陛下。内卫们会为您一直服务下去，直到这片大地被火焰吞没为止——只要您依然还是乌萨斯的君主。,伊斯拉姆·维特,0,,,,,,,いいえ。近衛が陛下を裏切ることはありません。近衛たちは陛下のために、たとえこの大地が炎に飲まれるまで、陛下がウルサスの君主である限り、仕え続けます。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,你我都知道这只是说辞。如果内卫没有对那个老怪物的死袖手旁观......,费奥多尔,0,,,,,,,君も私もこれはただの言葉だとわかっている。もし近衛があの老いた怪物の死を傍観していなければ……,フェオドール
name,......行了！更多的体面话，更多的说辞，我厌烦了！维特，你不是小丑弄臣，对吗？直抒胸臆吧，维特，直白地回答我！,费奥多尔,0,,,,,,,……もういい！もっと立派な言葉も、もっといいわけも飽き飽きだ！ヴィット、お前は道化師ではないはずだろう？率直に言え、ヴィット、はっきり答えろ！,フェオドール
name,这一场拙劣阴谋的主谋们，他们现在在哪？,费奥多尔,0,,,,,,,この拙い陰謀の首謀者たちは今どこにいるのだ？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,——,伊斯拉姆·维特,0,,,,,,,――,
name,贝加尔大公、第三集团军副师团长兼松香总督，还有刻尔克子爵。,伊斯拉姆·维特,0,,,,,,,ベガル公爵、第3軍副師団長兼ロジン総督、そしてケルク子爵です。,イスラーム・ヴィット
name,当然，我依然没有充足的证据证明他们的确是策划了整个事件的主谋。,伊斯拉姆·维特,0,,,,,,,もちろん、彼らがこの事件の首謀者である十分な証拠はまだありません。,イスラーム・ヴィット
name,而且，在内卫将要惩罚这些罪人，踢开他们的房门把他们吊死在自己家里时，却发现......,伊斯拉姆·维特,0,,,,,,,また、近衛がこれらの罪人を罰し、彼らの家の扉を蹴破り、自宅で首吊りにしているところを発見したとき……,イスラーム・ヴィット
name,却发现，这些叛徒，他们根本不敢面对自己犯下的罪行以及您的震怒。在受刑之前，他们就已经畏罪自杀。,伊斯拉姆·维特,0,,,,,,,発見したのは、これらの反逆者たちが自分の犯した罪と陛下の激怒に直面する勇気がなく、処罰される前に罪を恐れて自殺していたという事実です。,イスラーム・ヴィット
character,,,0,,,,,,,,
name,懦夫......这些懦夫，他们甚至没有面对一场公正审判的勇气。,费奥多尔,0,,,,,,,臆病者……この臆病者たちは、正当な裁判にすら立ち向かう勇気すらなかったのだ。,フェオドール
name,看来他们知道！他们知道一旦自己被审判，他们龌龊至极的贪欲，他们污秽无比的心思，这些都会暴露在乌萨斯国民面前！,费奥多尔,0,,,,,,,彼らは知っているようです！裁かれたら、その卑劣きわまりない欲望や、汚れきった心の内がウサスの民の前に曝け出されることを、彼らは知っています！,フェオドール
name,但我们......现在的我们依然没法公审他们。,费奥多尔,0,,,,,,,しかし私たちは……今の私たちには彼らを公に裁くことはまだできません。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,是的，陛下。很遗憾，这一切我们还是要将之安排在幕布之后，而不是暴露在台面上。,伊斯拉姆·维特,0,,,,,,,はい、陛下。残念ながら、このすべてを幕の後ろに隠さねばならず、表には出せません。,イスラム・ヴィート
name,一旦把蠢笨的驮兽惹急，它们也会吃草以外的东西。,伊斯拉姆·维特,0,,,,,,,愚かな荷駄獣を怒らせれば、草以外のものも食べてしまいます。,イスラム・ヴィート
name,即使如此，他们剩下的那些部分，身体的那部分，内卫们还是妥善地处理掉了。,伊斯拉姆·维特,0,,,,,,,それでも残った体の部分は、近衛たちが適切に処理しました。,イスラム・ヴィート
name,他们的尸骨将被吊在房梁上直至发臭，没有人敢解下他们腐烂的遗体。,伊斯拉姆·维特,0,,,,,,,彼らの遺骨は梁に吊るされ腐敗するまで放置され、誰もその腐った遺体を外そうとはしません。,イスラム・ヴィート
name,如果他们成功了，他们将把乌萨斯拖进战争，重夺权力，削弱议会的力量......甚至是更多地架空我们的城市。,伊斯拉姆·维特,0,,,,,,,もし彼らが成功すれば、ウサスを戦争に巻き込み、権力を奪い返し、議会の力を削ぎ……さらには我々の都市の支配を奪いかねません。,イスラム・ヴィート
name,幸亏他们失败了。,伊斯拉姆·维特,0,,,,,,,幸いにも彼らは失敗しました。,イスラム・ヴィート
character,,,0,,,,,,,,
name,叛国者！这样的下场太便宜他们了，应该拿他们去喂蓄肉蝎！,费奥多尔,0,,,,,,,反逆者め！そんな結末は彼らにあまりにも生ぬるい、肉食サソリの餌にすべきだ！,フェオドール
name,但......那些行为实在是太恐怖了。不。我们不能这么做。,费奥多尔,0,,,,,,,しかし……その行為はあまりにも恐ろしい。いいえ、そんなことはできません。,フェオドール
name,请原谅我，维特，我不是有意要说出这种话的。,费奥多尔,0,,,,,,,許してください、ヴィート、そんなことを言うつもりはありませんでした。,フェオドール
name,我们不能再重蹈覆辙，不管现在的我准备撒播多少怒火到我的敌人头上，这种行为，我必须承认，是我无法忍受的。,费奥多尔,0,,,,,,,我々は同じ過ちを繰り返してはいけません。今どんなに怒りを敵に向けようとも、このような行いは、認めがたいほど耐えられません。,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,您在大叛乱时期拒绝使用这些手段。直至今日，我却依然认为，除了血淋淋的警告以外，没什么能触动他们。,伊斯拉姆·维特,0,,,,,,,大反乱の頃、陛下はこの手段を拒みました。今日に至っても、私は血なまぐさい警告以外に彼らを動かすものはないと考えています。,イスラム・ヴィート
name,只有更直白的恐怖才能震慑习惯给别人带去恐怖的人。,伊斯拉姆·维特,0,,,,,,,恐怖を他人に与えることに慣れた者たちを震え上がらせるには、より直截的な恐怖しかありません。,イスラム・ヴィート
name,即使我坚决反对采取这些手段。,伊斯拉姆·维特,0,,,,,,,私はこの手段を強く反対しますが。,イスラム・ヴィート
character,,,0,,,,,,,,
name,不可思议。,费奥多尔,0,,,,,,,信じがたい。,フェオドール
name,难道就只有这些恶毒的传统才能震慑那群无知又目光短浅的呆瓜吗？,费奥多尔,0,,,,,,,あの無知で眼先の短い愚か者たちに怖気づかせるには、このような陰険な伝統しかないのか？,フェオドール
name,我们帝国的剑与盾就是被这些蛆虫握在手里的吗？就连我们也要被逼着一起无助地步入腐朽吗？,费奥多尔,0,,,,,,,我が帝国の剣と盾はこれらの虫けらに握られているのか？我々すらも無力に腐敗への道を歩ませられるのか？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,陛下，很遗憾，这个问题我回答不了。从法律上来说，我毕竟不是您官方口径中的情报头子。,伊斯拉姆·维特,0,,,,,,,陛下、残念ながらこの問いにはお答えできません。法的には、私は陛下の公式情報責任者ではないのですから。,イスラム・ヴィート
character,,,0,,,,,,,,
name,更重要的是，维特，那个传说是不是真的？那个“不死者黑蛇”，是不是就像他们说的那样，是一个没法被杀死的恶神？,费奥多尔,0,,,,,,,それより重要なのは、ヴィート、あの伝説は本当なのだろうか？あの“不死の黒蛇”は、まさに彼らが言うとおり、殺すことのできない悪神なのか？,フェオドール
name,假如说是我们这片广袤的国土上，这样的恶神还不止一个呢？我们的国民要怎么样才能从这种奴役中解脱出来？,费奥多尔,0,,,,,,,もしこの広大な国土にそんな悪神が一柱だけではないとしたら？我が国の民はどのように奴隷状態から解放されるのでしょうか？,フェオドール
name,维特，我们站在光明之下......却被黑影包围！我们能用一把火去照亮乌萨斯吗？,费奥多尔,0,,,,,,,ヴィート、我々は光のもとに立ちながらも、闇に包まれている！ウサスを一筋の炎で照らすことはできるだろうか？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,陛下，我只想指出一个事实。即使是近数十年来，有明显卷入这些事件迹象的长生者，自始至终也只有科西切公爵一人。,伊斯拉姆·维特,0,,,,,,,陛下、ただ一つの事実を指摘したいのです。近年において、これらの事件に明らかに関与した長生者は、コシチェ公爵ただ一人だけです。,イスラム・ヴィート
name,何况在他死后，我们也没有办法验证她的身份。,伊斯拉姆·维特,0,,,,,,,加えて、彼の死後、その身元の確認もできておりません。,イスラム・ヴィート
name,这说明，即使乌萨斯依然有长生者在......他们依然畏惧您。,伊斯拉姆·维特,0,,,,,,,これが意味するのは、たとえウサスにまだ長生者がいても……彼らは陛下を恐れているということです。,イスラム・ヴィート
name,或者说，畏惧您和您的睥睨。,伊斯拉姆·维特,0,,,,,,,あるいは、陛下とその睥睨を恐れているのです。,イスラム・ヴィート
name,我们推翻骏鹰的统治，此事距今已经近千年。乌萨斯民族的韧性并非一两个垂老的怪物可以比拟。,伊斯拉姆·维特,0,,,,,,,我々が鷲の支配を倒してから既に千年近く経ちました。ウサス民族の強靭さは、一、二の老いた怪物に比べるものではありません。,イスラム・ヴィート
name,它们想做的，让它们做。它们会失败。,伊斯拉姆·维特,0,,,,,,,彼らが何をしようとも、させておきましょう。彼らは失敗するのです。,イスラム・ヴィート
name,我们终将找到它们，也将毁掉它们。您不该操心。,伊斯拉姆·维特,0,,,,,,,我々は必ず彼らを見つけ出し、葬り去ります。陛下はご心配なさらないで下さい。,イスラム・ヴィート
character,,,0,,,,,,,,
name,真要如你所说，那也好。,费奥多尔,0,,,,,,,もしあなたの言う通りなら、それで良い。,フェオドール
name,感染者的事情呢？有什么进展吗？,费奥多尔,0,,,,,,,感染者の件はどうなっていますか？何か進展は？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,您操之过急了。关闭西北各军所拥有的感染者矿场这事为时尚早。,伊斯拉姆·维特,0,,,,,,,陛下、お急ぎすぎです。西北の各軍が保有する感染者の鉱山を閉鎖するのは時期尚早です。,イスラム・ヴィート
name,您也许只是希望削弱军队的资源储备，甚至这体现了您的一点仁慈——,伊斯拉姆·维特,0,,,,,,,おそらく陛下は軍の資源備蓄を弱めたいのでしょう、それは少しの慈悲心の表れかもしれません——,イスラム・ヴィート
name,但不止是军队反对您，您的人民也反对这件事。感染者令他们害怕。,伊斯拉姆·维特,0,,,,,,,しかし軍だけでなく、民もこれに反対しています。感染者を恐れているのです。,イスラム・ヴィート
name,您不能与您的人民敌对，现在还不能，您的人民大多憎恶感染者，所以您与军方对抗，就会被有意曲解成与人民对抗。,伊斯拉姆·维特,0,,,,,,,今はまだ陛下は民衆と敵対してはいけません。民は感染者を嫌悪しているので、陛下が軍と対立すれば、意図的に民と敵対していると解釈されてしまいます。,イスラム・ヴィート
name,您的资本还不足以支撑您这么做。,伊斯拉姆·维特,0,,,,,,,陛下の影響力はまだそれを支えるほどではありません。,イスラム・ヴィート
character,,,0,,,,,,,,
name,......,费奥多尔,0,,,,,,,......,
name,即使这样的做法是对的？,费奥多尔,0,,,,,,,たとえそのやり方が正しいとしても？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,即使这样的做法是对的。您对感染者宽容，却可能因此将他们推进火坑。,伊斯拉姆·维特,0,,,,,,,たとえそのやり方が正しいとしても。感染者に寛容であれば、かえって彼らを奈落へと追いやるかもしれません。,イスラム・ヴィート
name,到时间了，陛下。圣愚已经在门口等了十五分钟有余。您也许该立刻处理这事。,伊斯拉姆·维特,0,,,,,,,時刻です、陛下。聖愚が門前で15分以上お待ちです。すぐにお相手されるべきかと存じます。,イスラム・ヴィート
character,,,0,,,,,,,,
name,哼，装神弄鬼的狂人！我要好好地羞辱他。,费奥多尔,0,,,,,,,ふん、神がかりの狂人め！思い切り侮辱してやる。,フェオドール
name,在这之前，维特，我们能成功吗？我们能让乌萨斯重现辉煌吗？,费奥多尔,0,,,,,,,その前に、ヴィート、我々は成功できるのか？ウサスに再び栄光をもたらせるのか？,フェオドール
character,,avg_npc_076,0,,,,,,,,
name,我不知道，陛下。给您一个答案并不合理。,伊斯拉姆·维特,0,,,,,,,わかりません、陛下。答えを差し上げるのは不適切です。,イスラム・ヴィート
name,至少您不像您的父亲一样会毁灭这片大地。这已经是件好事。,伊斯拉姆·维特,0,,,,,,,少なくとも陛下は、ご自身の父上のようにこの大地を破壊はなさらない。それだけでも良いことです。,イスラム・ヴィート
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
blocker,,,0,,,,,,,,
name,感染者塔露拉......是吗。,伊斯拉姆·维特,0,,,,,,,感染者タルラ……ですか。,イスラム・ヴィート
name,如果你能打碎不死黑蛇的诅咒，那你也该能打碎你自己身上其他的那些。,伊斯拉姆·维特,0,,,,,,,もしあなたが不死の黒蛇の呪いを打ち破れるのなら、ご自身にかかる他の呪いもきっと打ち破れるでしょう。,イスラム・ヴィート
name,......希望有一天，我们能有机会真正战胜属于先皇的那个国家。,伊斯拉姆·维特,0,,,,,,,……いつか、先帝の国を真に打ち破る機会が訪れることを願います。,イスラム・ヴィート
dialog,,,0,,,,,,,,
character,,,0,,,,,,,,
stopmusic,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
background,,,0,,,,,,,,
character,,,0,,,,,,,,
image,,,0,,,,avg_ep09intro,,,,
blocker,,,0,,,,,,,,
delay,,,0,,,,,,,,
image,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
playmusic,,,0,,,,,,,,
,塔露拉？,,0,,,,,,,タルラ？,
,辛苦你了，这种天气你还去站岗。,,0,,,,,,,ご苦労さまです。このような天候でも見張りに立つのですね。,
,我知道是你自己要求的。,,0,,,,,,,これはご自身の希望であることは存じています。,
character,,avg_npc_078,0,,,,,,,,
name,你知道。在我们走出冬天前我的火是不会熄的。,塔露拉,0,,,,,,,ご存知の通り、私たちが冬を抜けるまでは私の火は消えません。,タルラ
character,,,0,,,,,,,,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,avg_8_21,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
name,（嘘。声音轻些......）,霜星,0,,,,,,,（シーッ。声を小さく……）,シュアンシン
name,（他们睡着了。）,霜星,0,,,,,,,（彼らは眠っています。）,シュアンシン
name,（哦......对不起。嘘。）,塔露拉,0,,,,,,,（ああ……すみません。シーッ。）,タルラ
name,（训练了一天？）,塔露拉,0,,,,,,,（一日中訓練したのですか？）,タルラ
name,（这个深色头发的孩子也许很适合弓弩。）,霜星,0,,,,,,,（この暗い髪の子は弓矢に向いているかもしれません。）,シュアンシン
name,（不过也要等他再长大一些。）,霜星,0,,,,,,,（ですが、もう少し成長するまで待つ必要があります。）,シュアンシン
name,（那就让他们睡吧。可是......）,塔露拉,0,,,,,,,（それなら彼らを寝かせましょう。でも……）,タルラ
name,（我正准备走。我的温度还是太冷了，他们会感冒的。）,霜星,0,,,,,,,（そろそろ行こうと思います。私の体温はまだ低すぎて、彼らが風邪をひきますから。）,シュアンシン
name,（麻烦你了。）,塔露拉,0,,,,,,,（お手数をおかけします。）,タルラ
name,（没有。只是这个白发孩子......睡得很浅。我不唱歌他就不断在梦里挣扎。只能唱到他睡熟为止。不知道他以前遭遇了些什么。）,霜星,0,,,,,,,（いいえ。ただ、この白髪の子は……浅い眠りなんです。歌わないと夢の中でずっともがいています。彼が深く眠るまで歌い続けるしかありません。彼が以前何を経験したのかはわかりませんが。）,シュアンシン
name,（时间会修补我们的伤口的。）,塔露拉,0,,,,,,,（時間が私たちの傷を癒してくれます。）,タルラ
name,（你父亲还在制订明天的战略？他和我谈过附近的乌萨斯感染者输送集散地。）,塔露拉,0,,,,,,,（あなたのお父様はまだ明日の戦略を立てているのですか？彼は私に近くのウサス感染者の輸送拠点について話してくれました。）,タルラ
name,（他要深思熟虑，才能减少我们的损耗。他每次都和我这么说，要我注意。）,霜星,0,,,,,,,（彼は慎重に考えなければ私たちの損失を減らせないと言っています。毎回そう言って私に注意を促します。）,シュアンシン
name,（......已经很晚了。）,塔露拉,0,,,,,,,（……もうだいぶ遅いですね。）,タルラ
name,（我没见过他睡觉。从没见过。）,霜星,0,,,,,,,（彼が眠っているところを見たことがありません。一度も。）,シュアンシン
name,（再英雄的人物也总是要休息的。其他的战士们大多也歇息了。）,塔露拉,0,,,,,,,（どんな英雄でも休息は必要です。ほかの戦士たちも大部分は休んでいます。）,タルラ
name,（想他的事不如想你自己的。你前几天说联系上的人，叫什么名字？是哪里人？）,霜星,0,,,,,,,（彼のことを考えるよりも自分のことを考えたほうがいい。あなたが数日前に言っていた連絡を取った人の名前は？どこから来た人ですか？）,シュアンシン
name,（柳德米拉和亚历克斯。他们似乎在切尔诺伯格附近活动，对那座城市的事情很熟悉。）,塔露拉,0,,,,,,,（リュドミラとアレックスです。彼らはチェルノベルグの近くで活動していて、その街のことに詳しいようです。）,タルラ
name,（那是座大城。）,霜星,0,,,,,,,（それは大きな街です。）,シュアンシン
name,（是的。但那里也有许多感染者。我们说不定能把他们接出来......战术可靠的话。）,塔露拉,0,,,,,,,（はい。でもそこには多くの感染者もいます。もし戦術が確かななら、彼らを連れ出せるかもしれません……）,タルラ
name,（柳德米拉他们都是坚定的人。我想，他们会成为我们可靠的朋友，就算他们现在稍微激进了些。）,塔露拉,0,,,,,,,（リュドミラたちは皆、しっかりした人々です。彼らはたとえ今は少し過激でも、私たちの頼れる仲間になると思います。）,タルラ
name,（有每个月都和乌萨斯军队打起来的我们激进？）,霜星,0,,,,,,,（ウサス軍と毎月戦っている私たちが過激だと？）,シュアンシン
name,（切尔诺伯格。我们离那里太远了，太多障碍了。要多少年？花上三四年我们都到不了那里。）,霜星,0,,,,,,,（チェルノベルグ。私たちはあそこからあまりにも遠く障害も多すぎます。何年かかる？三、四年かかっても辿り着けません。）,シュアンシン
name,（就算我们不是要对抗它或者停下它......它还是会向我们驶来的。有了城市感染者的工艺，我们可能真的能建立自己的城市。）,塔露拉,0,,,,,,,（私たちがそれと戦うわけでも止めるわけでもないとしても……それは私たちに向かってやってきます。都市感染者の技術があれば、私たちは本当に自分たちの都市を築けるかもしれません。）,タルラ
name,（再说，三四年......一觉醒来就是明天。明天是很近的。）,塔露拉,0,,,,,,,（それに、三、四年……一度眠れば明日です。明日はとても近いですから。）,タルラ
name,（我喜欢这句话。）,霜星,0,,,,,,,（その言葉が好きです。）,シュアンシン
name,（你也早点休息。）,霜星,0,,,,,,,（あなたも早く休んでくださいね。）,シュアンシン
name,（好，晚安。）,塔露拉,0,,,,,,,（はい、おやすみなさい。）,タルラ
name,（......晚安，萨沙，伊诺。）,塔露拉,0,,,,,,,（……おやすみなさい、サーシャ、イノ。）,タルラ
name,（快点回去吧。我一会儿把孩子们送回聚落。）,霜星,0,,,,,,,（早く戻ってください。私はすぐに子供たちを集落に送り届けます。）,シュアンシン
name,（嗯。）,塔露拉,0,,,,,,,（はい。）,タルラ
name,（各位战友......）,塔露拉,0,,,,,,,（同志の皆さん……）,タルラ
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
image,,,0,,,,avg_8_42,,,,
blocker,,,0,,,,,,,,
character,,,0,,,,,,,,
imagetween,,,0,,,,,,,,
,晚安。,,0,,,,,,,おやすみなさい。,
dialog,,,0,,,,,,,,
blocker,,,0,,,,,,,,
image,,,0,,,,,,,,
